P_ID,USER_ID,TIMESTAMP,YEAR,MONTH
P3050,U3050,08-12-2004,2004,12
P3051,U3051,08-12-2004,2004,12
P3052,U3052,08-12-2004,2004,12
P3053,U3053,08-12-2004,2004,12
P3054,U3054,08-12-2004,2004,12
P3055,U3055,09-12-2004,2004,12
P3056,U3056,09-12-2004,2004,12
P3057,U3057,09-12-2004,2004,12
P3058,U3058,10-12-2004,2004,12
P3059,U3059,10-12-2004,2004,12
P3060,U3060,10-12-2004,2004,12
P3061,U3061,10-12-2004,2004,12
P3062,U3062,10-12-2004,2004,12
P3063,U3063,10-12-2004,2004,12
P3064,U3064,10-12-2004,2004,12
P3065,U3065,10-12-2004,2004,12
P3066,U3066,10-12-2004,2004,12
P3067,U3067,10-12-2004,2004,12
P3068,U3068,10-12-2004,2004,12
P3069,U3069,10-12-2004,2004,12
P3070,U3070,10-12-2004,2004,12
P3071,U3071,10-12-2004,2004,12
P3072,U3072,10-12-2004,2004,12
P3073,U3073,10-12-2004,2004,12
P3074,U3074,11-12-2004,2004,12
P3075,U3075,11-12-2004,2004,12
P3076,U3076,12-12-2004,2004,12
P3077,U3077,12-12-2004,2004,12
P3078,U3078,12-12-2004,2004,12
P3079,U3079,12-12-2004,2004,12
P3080,U3080,12-12-2004,2004,12
P3081,U3081,12-12-2004,2004,12
P3082,U3082,12-12-2004,2004,12
P3083,U3083,12-12-2004,2004,12
P3084,U3084,13-12-2004,2004,12
P3085,U3085,13-12-2004,2004,12
P3086,U3086,13-12-2004,2004,12
P3087,U3087,13-12-2004,2004,12
P3088,U3088,13-12-2004,2004,12
P3089,U3089,14-12-2004,2004,12
P3090,U3090,14-12-2004,2004,12
P3091,U3091,14-12-2004,2004,12
P3092,U3092,14-12-2004,2004,12
P3093,U3093,14-12-2004,2004,12
P3094,U3094,14-12-2004,2004,12
P3095,U3095,14-12-2004,2004,12
P3096,U3096,14-12-2004,2004,12
P3097,U3097,14-12-2004,2004,12
P3098,U3098,15-12-2004,2004,12
P3099,U3099,15-12-2004,2004,12
P3100,U3100,15-12-2004,2004,12
P3101,U3101,16-12-2004,2004,12
P3102,U3102,16-12-2004,2004,12
P3103,U3103,16-12-2004,2004,12
P3104,U3104,16-12-2004,2004,12
P3105,U3105,16-12-2004,2004,12
P3106,U3106,16-12-2004,2004,12
P3107,U3107,16-12-2004,2004,12
P3108,U3108,16-12-2004,2004,12
P3109,U3109,16-12-2004,2004,12
P3110,U3110,16-12-2004,2004,12
P3111,U3111,16-12-2004,2004,12
P3112,U3112,16-12-2004,2004,12
P3113,U3113,17-12-2004,2004,12
P3114,U3114,17-12-2004,2004,12
P3115,U3115,17-12-2004,2004,12
P3116,U3116,17-12-2004,2004,12
P3117,U3117,17-12-2004,2004,12
P3118,U3118,18-12-2004,2004,12
P3119,U3119,18-12-2004,2004,12
P3120,U3120,19-12-2004,2004,12
P3121,U3121,20-12-2004,2004,12
P3122,U3122,20-12-2004,2004,12
P3123,U3123,20-12-2004,2004,12
P3124,U3124,20-12-2004,2004,12
P3125,U3125,20-12-2004,2004,12
P3126,U3126,20-12-2004,2004,12
P3127,U3127,20-12-2004,2004,12
P3128,U3128,21-12-2004,2004,12
P3129,U3129,21-12-2004,2004,12
P3130,U3130,21-12-2004,2004,12
P3131,U3131,21-12-2004,2004,12
P3132,U3132,21-12-2004,2004,12
P3133,U3133,21-12-2004,2004,12
P3134,U3134,22-12-2004,2004,12
P3135,U3135,22-12-2004,2004,12
P3136,U3136,22-12-2004,2004,12
P3137,U3137,22-12-2004,2004,12
P3138,U3138,22-12-2004,2004,12
P3139,U3139,23-12-2004,2004,12
P3140,U3140,23-12-2004,2004,12
P3141,U3141,23-12-2004,2004,12
P3142,U3142,23-12-2004,2004,12
P3143,U3143,23-12-2004,2004,12
P3144,U3144,23-12-2004,2004,12
P3145,U3145,23-12-2004,2004,12
P3146,U3146,23-12-2004,2004,12
P3147,U3147,23-12-2004,2004,12
P3148,U3148,23-12-2004,2004,12
P3149,U3149,23-12-2004,2004,12
P3150,U3150,24-12-2004,2004,12
P3151,U3151,24-12-2004,2004,12
P3152,U3152,24-12-2004,2004,12
P3153,U3153,24-12-2004,2004,12
P3154,U3154,25-12-2004,2004,12
P3155,U3155,25-12-2004,2004,12
P3156,U3156,25-12-2004,2004,12
P3157,U3157,25-12-2004,2004,12
P3158,U3158,25-12-2004,2004,12
P3159,U3159,25-12-2004,2004,12
P3160,U3160,25-12-2004,2004,12
P3161,U3161,25-12-2004,2004,12
P3162,U3162,25-12-2004,2004,12
P3163,U3163,26-12-2004,2004,12
P3164,U3164,26-12-2004,2004,12
P3165,U3165,26-12-2004,2004,12
P3166,U3166,26-12-2004,2004,12
P3167,U3167,26-12-2004,2004,12
P3168,U3168,26-12-2004,2004,12
P3169,U3169,27-12-2004,2004,12
P3170,U3170,27-12-2004,2004,12
P3171,U3171,27-12-2004,2004,12
P3172,U3172,27-12-2004,2004,12
P3173,U3173,27-12-2004,2004,12
P3174,U3174,27-12-2004,2004,12
P3175,U3175,27-12-2004,2004,12
P3176,U3176,27-12-2004,2004,12
P3177,U3177,27-12-2004,2004,12
P3178,U3178,27-12-2004,2004,12
P3179,U3179,27-12-2004,2004,12
P3180,U3180,27-12-2004,2004,12
P3181,U3181,27-12-2004,2004,12
P3182,U3182,27-12-2004,2004,12
P3183,U3183,27-12-2004,2004,12
P3184,U3184,27-12-2004,2004,12
P3185,U3185,28-12-2004,2004,12
P3186,U3186,28-12-2004,2004,12
P3187,U3187,28-12-2004,2004,12
P3188,U3188,28-12-2004,2004,12
P3189,U3189,28-12-2004,2004,12
P3190,U3190,28-12-2004,2004,12
P3191,U3191,28-12-2004,2004,12
P3192,U3192,28-12-2004,2004,12
P3193,U3193,28-12-2004,2004,12
P3194,U3194,28-12-2004,2004,12
P3195,U3195,28-12-2004,2004,12
P3196,U3196,28-12-2004,2004,12
P3197,U3197,28-12-2004,2004,12
P3198,U3198,28-12-2004,2004,12
P3199,U3199,28-12-2004,2004,12
P3200,U3200,28-12-2004,2004,12
P3201,U3201,29-12-2004,2004,12
P3202,U3202,29-12-2004,2004,12
P3203,U3203,29-12-2004,2004,12
P3204,U3204,29-12-2004,2004,12
P3205,U3205,29-12-2004,2004,12
P3206,U3206,29-12-2004,2004,12
P3207,U3207,29-12-2004,2004,12
P3208,U3208,30-12-2004,2004,12
P3209,U3209,30-12-2004,2004,12
P3210,U3210,30-12-2004,2004,12
P3211,U3211,30-12-2004,2004,12
P3212,U3212,30-12-2004,2004,12
P3213,U3213,30-12-2004,2004,12
P3214,U3214,30-12-2004,2004,12
P3215,U3215,30-12-2004,2004,12
P3216,U3216,30-12-2004,2004,12
P3217,U3217,31-12-2004,2004,12
P3218,U3218,31-12-2004,2004,12
P3219,U3219,31-12-2004,2004,12
P3220,U3220,31-12-2004,2004,12
P3221,U3221,31-12-2004,2004,12
P3222,U3222,31-12-2004,2004,12
P3223,U3223,31-12-2004,2004,12
P3224,U3224,31-12-2004,2004,12
P3225,U3225,31-12-2004,2004,12
P3226,U3226,31-12-2004,2004,12
P3227,U3227,01-01-2005,2005,1
P3228,U3228,01-01-2005,2005,1
P3229,U3229,01-01-2005,2005,1
P3230,U3230,01-01-2005,2005,1
P3231,U3231,01-01-2005,2005,1
P3232,U3232,01-01-2005,2005,1
P3233,U3233,01-01-2005,2005,1
P3234,U3234,01-01-2005,2005,1
P3235,U3235,01-01-2005,2005,1
P3236,U3236,01-01-2005,2005,1
P3237,U3237,01-01-2005,2005,1
P3238,U3238,01-01-2005,2005,1
P3239,U3239,01-01-2005,2005,1
P3240,U3240,01-01-2005,2005,1
P3241,U3241,02-01-2005,2005,1
P3242,U3242,02-01-2005,2005,1
P3243,U3243,02-01-2005,2005,1
P3244,U3244,02-01-2005,2005,1
P3245,U3245,02-01-2005,2005,1
P3246,U3246,02-01-2005,2005,1
P3247,U3247,03-01-2005,2005,1
P3248,U3248,03-01-2005,2005,1
P3249,U3249,03-01-2005,2005,1
P3250,U3250,03-01-2005,2005,1
P3251,U3251,03-01-2005,2005,1
P3252,U3252,03-01-2005,2005,1
P3253,U3253,04-01-2005,2005,1
P3254,U3254,04-01-2005,2005,1
P3255,U3255,04-01-2005,2005,1
P3256,U3256,04-01-2005,2005,1
P3257,U3257,04-01-2005,2005,1
P3258,U3258,04-01-2005,2005,1
P3259,U3259,05-01-2005,2005,1
P3260,U3260,05-01-2005,2005,1
P3261,U3261,05-01-2005,2005,1
P3262,U3262,05-01-2005,2005,1
P3263,U3263,05-01-2005,2005,1
P3264,U3264,05-01-2005,2005,1
P3265,U3265,05-01-2005,2005,1
P3266,U3266,05-01-2005,2005,1
P3267,U3267,06-01-2005,2005,1
P3268,U3268,06-01-2005,2005,1
P3269,U3269,06-01-2005,2005,1
P3270,U3270,06-01-2005,2005,1
P3271,U3271,06-01-2005,2005,1
P3272,U3272,06-01-2005,2005,1
P3273,U3273,06-01-2005,2005,1
P3274,U3274,06-01-2005,2005,1
P3275,U3275,06-01-2005,2005,1
P3276,U3276,07-01-2005,2005,1
P3277,U3277,07-01-2005,2005,1
P3278,U3278,07-01-2005,2005,1
P3279,U3279,08-01-2005,2005,1
P3280,U3280,08-01-2005,2005,1
P3281,U3281,08-01-2005,2005,1
P3282,U3282,09-01-2005,2005,1
P3283,U3283,09-01-2005,2005,1
P3284,U3284,10-01-2005,2005,1
P3285,U3285,10-01-2005,2005,1
P3286,U3286,11-01-2005,2005,1
P3287,U3287,11-01-2005,2005,1
P3288,U3288,11-01-2005,2005,1
P3289,U3289,11-01-2005,2005,1
P3290,U3290,11-01-2005,2005,1
P3291,U3291,11-01-2005,2005,1
P3292,U3292,11-01-2005,2005,1
P3293,U3293,12-01-2005,2005,1
P3294,U3294,12-01-2005,2005,1
P3295,U3295,12-01-2005,2005,1
P3296,U3296,12-01-2005,2005,1
P3297,U3297,12-01-2005,2005,1
P3298,U3298,13-01-2005,2005,1
P3299,U3299,13-01-2005,2005,1
P3300,U3300,13-01-2005,2005,1
P3301,U3301,13-01-2005,2005,1
P3302,U3302,13-01-2005,2005,1
P3303,U3303,13-01-2005,2005,1
P3304,U3304,13-01-2005,2005,1
P3305,U3305,13-01-2005,2005,1
P3306,U3306,13-01-2005,2005,1
P3307,U3307,13-01-2005,2005,1
P3308,U3308,14-01-2005,2005,1
P3309,U3309,14-01-2005,2005,1
P3310,U3310,14-01-2005,2005,1
P3311,U3311,14-01-2005,2005,1
P3312,U3312,14-01-2005,2005,1
P3313,U3313,14-01-2005,2005,1
P3314,U3314,14-01-2005,2005,1
P3315,U3315,15-01-2005,2005,1
P3316,U3316,15-01-2005,2005,1
P3317,U3317,15-01-2005,2005,1
P3318,U3318,15-01-2005,2005,1
P3319,U3319,15-01-2005,2005,1
P3320,U3320,15-01-2005,2005,1
P3321,U3321,15-01-2005,2005,1
P3322,U3322,16-01-2005,2005,1
P3323,U3323,16-01-2005,2005,1
P3324,U3324,16-01-2005,2005,1
P3325,U3325,16-01-2005,2005,1
P3326,U3326,17-01-2005,2005,1
P3327,U3327,17-01-2005,2005,1
P3328,U3328,17-01-2005,2005,1
P3329,U3329,17-01-2005,2005,1
P3330,U3330,17-01-2005,2005,1
P3331,U3331,17-01-2005,2005,1
P3332,U3332,17-01-2005,2005,1
P3333,U3333,17-01-2005,2005,1
P3334,U3334,17-01-2005,2005,1
P3335,U3335,17-01-2005,2005,1
P3336,U3336,18-01-2005,2005,1
P3337,U3337,18-01-2005,2005,1
P3338,U3338,18-01-2005,2005,1
P3339,U3339,19-01-2005,2005,1
P3340,U3340,19-01-2005,2005,1
P3341,U3341,19-01-2005,2005,1
P3342,U3342,19-01-2005,2005,1
P3343,U3343,20-01-2005,2005,1
P3344,U3344,20-01-2005,2005,1
P3345,U3345,20-01-2005,2005,1
P3346,U3346,20-01-2005,2005,1
P3347,U3347,20-01-2005,2005,1
P3348,U3348,20-01-2005,2005,1
P3349,U3349,20-01-2005,2005,1
P3350,U3350,20-01-2005,2005,1
P3351,U3351,21-01-2005,2005,1
P3352,U3352,21-01-2005,2005,1
P3353,U3353,21-01-2005,2005,1
P3354,U3354,21-01-2005,2005,1
P3355,U3355,21-01-2005,2005,1
P3356,U3356,21-01-2005,2005,1
P3357,U3357,21-01-2005,2005,1
P3358,U3358,21-01-2005,2005,1
P3359,U3359,23-01-2005,2005,1
P3360,U3360,24-01-2005,2005,1
P3361,U3361,24-01-2005,2005,1
P3362,U3362,24-01-2005,2005,1
P3363,U3363,24-01-2005,2005,1
P3364,U3364,24-01-2005,2005,1
P3365,U3365,25-01-2005,2005,1
P3366,U3366,25-01-2005,2005,1
P3367,U3367,25-01-2005,2005,1
P3368,U3368,25-01-2005,2005,1
P3369,U3369,25-01-2005,2005,1
P3370,U3370,25-01-2005,2005,1
P3371,U3371,25-01-2005,2005,1
P3372,U3372,26-01-2005,2005,1
P3373,U3373,26-01-2005,2005,1
P3374,U3374,26-01-2005,2005,1
P3375,U3375,26-01-2005,2005,1
P3376,U3376,26-01-2005,2005,1
P3377,U3377,26-01-2005,2005,1
P3378,U3378,26-01-2005,2005,1
P3379,U3379,26-01-2005,2005,1
P3380,U3380,26-01-2005,2005,1
P3381,U3381,26-01-2005,2005,1
P3382,U3382,27-01-2005,2005,1
P3383,U3383,27-01-2005,2005,1
P3384,U3384,27-01-2005,2005,1
P3385,U3385,27-01-2005,2005,1
P3386,U3386,27-01-2005,2005,1
P3387,U3387,27-01-2005,2005,1
P3388,U3388,27-01-2005,2005,1
P3389,U3389,28-01-2005,2005,1
P3390,U3390,28-01-2005,2005,1
P3391,U3391,28-01-2005,2005,1
P3392,U3392,28-01-2005,2005,1
P3393,U3393,28-01-2005,2005,1
P3394,U3394,28-01-2005,2005,1
P3395,U3395,28-01-2005,2005,1
P3396,U3396,28-01-2005,2005,1
P3397,U3397,29-01-2005,2005,1
P3398,U3398,29-01-2005,2005,1
P3399,U3399,29-01-2005,2005,1
P3400,U3400,29-01-2005,2005,1
P3401,U3401,30-01-2005,2005,1
P3402,U3402,30-01-2005,2005,1
P3403,U3403,30-01-2005,2005,1
P3404,U3404,30-01-2005,2005,1
P3405,U3405,30-01-2005,2005,1
P3406,U3406,30-01-2005,2005,1
P3407,U3407,31-01-2005,2005,1
P3408,U3408,31-01-2005,2005,1
P3409,U3409,31-01-2005,2005,1
P3410,U3410,01-02-2005,2005,2
P3411,U3411,01-02-2005,2005,2
P3412,U3412,01-02-2005,2005,2
P3413,U3413,02-02-2005,2005,2
P3414,U3414,02-02-2005,2005,2
P3415,U3415,02-02-2005,2005,2
P3416,U3416,02-02-2005,2005,2
P3417,U3417,02-02-2005,2005,2
P3418,U3418,03-02-2005,2005,2
P3419,U3419,03-02-2005,2005,2
P3420,U3420,03-02-2005,2005,2
P3421,U3421,03-02-2005,2005,2
P3422,U3422,03-02-2005,2005,2
P3423,U3423,04-02-2005,2005,2
P3424,U3424,05-02-2005,2005,2
P3425,U3425,05-02-2005,2005,2
P3426,U3426,05-02-2005,2005,2
P3427,U3427,05-02-2005,2005,2
P3428,U3428,05-02-2005,2005,2
P3429,U3429,06-02-2005,2005,2
P3430,U3430,06-02-2005,2005,2
P3431,U3431,06-02-2005,2005,2
P3432,U3432,06-02-2005,2005,2
P3433,U3433,07-02-2005,2005,2
P3434,U3434,07-02-2005,2005,2
P3435,U3435,08-02-2005,2005,2
P3436,U3436,08-02-2005,2005,2
P3437,U3437,08-02-2005,2005,2
P3438,U3438,09-02-2005,2005,2
P3439,U3439,09-02-2005,2005,2
P3440,U3440,09-02-2005,2005,2
P3441,U3441,09-02-2005,2005,2
P3442,U3442,09-02-2005,2005,2
P3443,U3443,10-02-2005,2005,2
P3444,U3444,10-02-2005,2005,2
P3445,U3445,10-02-2005,2005,2
P3446,U3446,10-02-2005,2005,2
P3447,U3447,10-02-2005,2005,2
P3448,U3448,10-02-2005,2005,2
P3449,U3449,10-02-2005,2005,2
P3450,U3450,10-02-2005,2005,2
P3451,U3451,11-02-2005,2005,2
P3452,U3452,11-02-2005,2005,2
P3453,U3453,13-02-2005,2005,2
P3454,U3454,13-02-2005,2005,2
P3455,U3455,13-02-2005,2005,2
P3456,U3456,14-02-2005,2005,2
P3457,U3457,14-02-2005,2005,2
P3458,U3458,14-02-2005,2005,2
P3459,U3459,14-02-2005,2005,2
P3460,U3460,14-02-2005,2005,2
P3461,U3461,15-02-2005,2005,2
P3462,U3462,15-02-2005,2005,2
P3463,U3463,15-02-2005,2005,2
P3464,U3464,16-02-2005,2005,2
P3465,U3465,16-02-2005,2005,2
P3466,U3466,16-02-2005,2005,2
P3467,U3467,16-02-2005,2005,2
P3468,U3468,16-02-2005,2005,2
P3469,U3469,16-02-2005,2005,2
P3470,U3470,16-02-2005,2005,2
P3471,U3471,16-02-2005,2005,2
P3472,U3472,16-02-2005,2005,2
P3473,U3473,16-02-2005,2005,2
P3474,U3474,17-02-2005,2005,2
P3475,U3475,17-02-2005,2005,2
P3476,U3476,17-02-2005,2005,2
P3477,U3477,18-02-2005,2005,2
P3478,U3478,18-02-2005,2005,2
P3479,U3479,18-02-2005,2005,2
P3480,U3480,18-02-2005,2005,2
P3481,U3481,18-02-2005,2005,2
P3482,U3482,18-02-2005,2005,2
P3483,U3483,18-02-2005,2005,2
P3484,U3484,19-02-2005,2005,2
P3485,U3485,19-02-2005,2005,2
P3486,U3486,19-02-2005,2005,2
P3487,U3487,20-02-2005,2005,2
P3488,U3488,20-02-2005,2005,2
P3489,U3489,20-02-2005,2005,2
P3490,U3490,20-02-2005,2005,2
P3491,U3491,20-02-2005,2005,2
P3492,U3492,21-02-2005,2005,2
P3493,U3493,21-02-2005,2005,2
P3494,U3494,21-02-2005,2005,2
P3495,U3495,21-02-2005,2005,2
P3496,U3496,22-02-2005,2005,2
P3497,U3497,22-02-2005,2005,2
P3498,U3498,22-02-2005,2005,2
P3499,U3499,23-02-2005,2005,2
P3500,U3500,23-02-2005,2005,2
P3501,U3501,23-02-2005,2005,2
P3502,U3502,23-02-2005,2005,2
P3503,U3503,24-02-2005,2005,2
P3504,U3504,24-02-2005,2005,2
P3505,U3505,25-02-2005,2005,2
P3506,U3506,26-02-2005,2005,2
P3507,U3507,26-02-2005,2005,2
P3508,U3508,26-02-2005,2005,2
P3509,U3509,26-02-2005,2005,2
P3510,U3510,26-02-2005,2005,2
P3511,U3511,26-02-2005,2005,2
P3512,U3512,27-02-2005,2005,2
P3513,U3513,27-02-2005,2005,2
P3514,U3514,27-02-2005,2005,2
P3515,U3515,28-02-2005,2005,2
P3516,U3516,28-02-2005,2005,2
P3517,U3517,28-02-2005,2005,2
P3518,U3518,01-03-2005,2005,3
P3519,U3519,01-03-2005,2005,3
P3520,U3520,01-03-2005,2005,3
P3521,U3521,01-03-2005,2005,3
P3522,U3522,01-03-2005,2005,3
P3523,U3523,02-03-2005,2005,3
P3524,U3524,02-03-2005,2005,3
P3525,U3525,02-03-2005,2005,3
P3526,U3526,03-03-2005,2005,3
P3527,U3527,03-03-2005,2005,3
P3528,U3528,03-03-2005,2005,3
P3529,U3529,03-03-2005,2005,3
P3530,U3530,03-03-2005,2005,3
P3531,U3531,04-03-2005,2005,3
P3532,U3532,04-03-2005,2005,3
P3533,U3533,04-03-2005,2005,3
P3534,U3534,04-03-2005,2005,3
P3535,U3535,05-03-2005,2005,3
P3536,U3536,05-03-2005,2005,3
P3537,U3537,06-03-2005,2005,3
P3538,U3538,06-03-2005,2005,3
P3539,U3539,06-03-2005,2005,3
P3540,U3540,06-03-2005,2005,3
P3541,U3541,07-03-2005,2005,3
P3542,U3542,07-03-2005,2005,3
P3543,U3543,08-03-2005,2005,3
P3544,U3544,08-03-2005,2005,3
P3545,U3545,08-03-2005,2005,3
P3546,U3546,08-03-2005,2005,3
P3547,U3547,08-03-2005,2005,3
P3548,U3548,09-03-2005,2005,3
P3549,U3549,09-03-2005,2005,3
P3550,U3550,09-03-2005,2005,3
P3551,U3551,09-03-2005,2005,3
P3552,U3552,10-03-2005,2005,3
P3553,U3553,11-03-2005,2005,3
P3554,U3554,11-03-2005,2005,3
P3555,U3555,11-03-2005,2005,3
P3556,U3556,11-03-2005,2005,3
P3557,U3557,12-03-2005,2005,3
P3558,U3558,12-03-2005,2005,3
P3559,U3559,12-03-2005,2005,3
P3560,U3560,12-03-2005,2005,3
P3561,U3561,13-03-2005,2005,3
P3562,U3562,13-03-2005,2005,3
P3563,U3563,13-03-2005,2005,3
P3564,U3564,13-03-2005,2005,3
P3565,U3565,13-03-2005,2005,3
P3566,U3566,14-03-2005,2005,3
P3567,U3567,14-03-2005,2005,3
P3568,U3568,14-03-2005,2005,3
P3569,U3569,14-03-2005,2005,3
P3570,U3570,14-03-2005,2005,3
P3571,U3571,15-03-2005,2005,3
P3572,U3572,15-03-2005,2005,3
P3573,U3573,15-03-2005,2005,3
P3574,U3574,15-03-2005,2005,3
P3575,U3575,15-03-2005,2005,3
P3576,U3576,15-03-2005,2005,3
P3577,U3577,15-03-2005,2005,3
P3578,U3578,15-03-2005,2005,3
P3579,U3579,15-03-2005,2005,3
P3580,U3580,15-03-2005,2005,3
P3581,U3581,16-03-2005,2005,3
P3582,U3582,16-03-2005,2005,3
P3583,U3583,16-03-2005,2005,3
P3584,U3584,16-03-2005,2005,3
P3585,U3585,16-03-2005,2005,3
P3586,U3586,16-03-2005,2005,3
P3587,U3587,16-03-2005,2005,3
P3588,U3588,16-03-2005,2005,3
P3589,U3589,17-03-2005,2005,3
P3590,U3590,17-03-2005,2005,3
P3591,U3591,17-03-2005,2005,3
P3592,U3592,17-03-2005,2005,3
P3593,U3593,17-03-2005,2005,3
P3594,U3594,17-03-2005,2005,3
P3595,U3595,17-03-2005,2005,3
P3596,U3596,17-03-2005,2005,3
P3597,U3597,18-03-2005,2005,3
P3598,U3598,18-03-2005,2005,3
P3599,U3599,18-03-2005,2005,3
P3600,U3600,18-03-2005,2005,3
P3601,U3601,18-03-2005,2005,3
P3602,U3602,18-03-2005,2005,3
P3603,U3603,19-03-2005,2005,3
P3604,U3604,19-03-2005,2005,3
P3605,U3605,19-03-2005,2005,3
P3606,U3606,19-03-2005,2005,3
P3607,U3607,19-03-2005,2005,3
P3608,U3608,19-03-2005,2005,3
P3609,U3609,19-03-2005,2005,3
P3610,U3610,20-03-2005,2005,3
P3611,U3611,20-03-2005,2005,3
P3612,U3612,20-03-2005,2005,3
P3613,U3613,20-03-2005,2005,3
P3614,U3614,20-03-2005,2005,3
P3615,U3615,20-03-2005,2005,3
P3616,U3616,20-03-2005,2005,3
P3617,U3617,21-03-2005,2005,3
P3618,U3618,21-03-2005,2005,3
P3619,U3619,21-03-2005,2005,3
P3620,U3620,21-03-2005,2005,3
P3621,U3621,21-03-2005,2005,3
P3622,U3622,21-03-2005,2005,3
P3623,U3623,21-03-2005,2005,3
P3624,U3624,21-03-2005,2005,3
P3625,U3625,21-03-2005,2005,3
P3626,U3626,21-03-2005,2005,3
P3627,U3627,21-03-2005,2005,3
P3628,U3628,22-03-2005,2005,3
P3629,U3629,22-03-2005,2005,3
P3630,U3630,23-03-2005,2005,3
P3631,U3631,23-03-2005,2005,3
P3632,U3632,23-03-2005,2005,3
P3633,U3633,23-03-2005,2005,3
P3634,U3634,23-03-2005,2005,3
P3635,U3635,23-03-2005,2005,3
P3636,U3636,24-03-2005,2005,3
P3637,U3637,24-03-2005,2005,3
P3638,U3638,24-03-2005,2005,3
P3639,U3639,24-03-2005,2005,3
P3640,U3640,24-03-2005,2005,3
P3641,U3641,25-03-2005,2005,3
P3642,U3642,25-03-2005,2005,3
P3643,U3643,25-03-2005,2005,3
P3644,U3644,25-03-2005,2005,3
P3645,U3645,26-03-2005,2005,3
P3646,U3646,26-03-2005,2005,3
P3647,U3647,26-03-2005,2005,3
P3648,U3648,26-03-2005,2005,3
P3649,U3649,26-03-2005,2005,3
P3650,U3650,27-03-2005,2005,3
P3651,U3651,27-03-2005,2005,3
P3652,U3652,28-03-2005,2005,3
P3653,U3653,28-03-2005,2005,3
P3654,U3654,28-03-2005,2005,3
P3655,U3655,28-03-2005,2005,3
P3656,U3656,28-03-2005,2005,3
P3657,U3657,29-03-2005,2005,3
P3658,U3658,29-03-2005,2005,3
P3659,U3659,29-03-2005,2005,3
P3660,U3660,29-03-2005,2005,3
P3661,U3661,30-03-2005,2005,3
P3662,U3662,30-03-2005,2005,3
P3663,U3663,30-03-2005,2005,3
P3664,U3664,30-03-2005,2005,3
P3665,U3665,30-03-2005,2005,3
P3666,U3666,31-03-2005,2005,3
P3667,U3667,31-03-2005,2005,3
P3668,U3668,31-03-2005,2005,3
P3669,U3669,31-03-2005,2005,3
P3670,U3670,01-04-2005,2005,4
P3671,U3671,01-04-2005,2005,4
P3672,U3672,01-04-2005,2005,4
P3673,U3673,01-04-2005,2005,4
P3674,U3674,02-04-2005,2005,4
P3675,U3675,02-04-2005,2005,4
P3676,U3676,02-04-2005,2005,4
P3677,U3677,02-04-2005,2005,4
P3678,U3678,03-04-2005,2005,4
P3679,U3679,03-04-2005,2005,4
P3680,U3680,03-04-2005,2005,4
P3681,U3681,03-04-2005,2005,4
P3682,U3682,03-04-2005,2005,4
P3683,U3683,03-04-2005,2005,4
P3684,U3684,03-04-2005,2005,4
P3685,U3685,03-04-2005,2005,4
P3686,U3686,04-04-2005,2005,4
P3687,U3687,04-04-2005,2005,4
P3688,U3688,04-04-2005,2005,4
P3689,U3689,04-04-2005,2005,4
P3690,U3690,04-04-2005,2005,4
P3691,U3691,04-04-2005,2005,4
P3692,U3692,05-04-2005,2005,4
P3693,U3693,05-04-2005,2005,4
P3694,U3694,05-04-2005,2005,4
P3695,U3695,05-04-2005,2005,4
P3696,U3696,05-04-2005,2005,4
P3697,U3697,06-04-2005,2005,4
P3698,U3698,07-04-2005,2005,4
P3699,U3699,07-04-2005,2005,4
P3700,U3700,08-04-2005,2005,4
P3701,U3701,08-04-2005,2005,4
P3702,U3702,08-04-2005,2005,4
P3703,U3703,08-04-2005,2005,4
P3704,U3704,08-04-2005,2005,4
P3705,U3705,08-04-2005,2005,4
P3706,U3706,09-04-2005,2005,4
P3707,U3707,09-04-2005,2005,4
P3708,U3708,09-04-2005,2005,4
P3709,U3709,09-04-2005,2005,4
P3710,U3710,10-04-2005,2005,4
P3711,U3711,10-04-2005,2005,4
P3712,U3712,10-04-2005,2005,4
P3713,U3713,11-04-2005,2005,4
P3714,U3714,11-04-2005,2005,4
P3715,U3715,11-04-2005,2005,4
P3716,U3716,11-04-2005,2005,4
P3717,U3717,11-04-2005,2005,4
P3718,U3718,11-04-2005,2005,4
P3719,U3719,11-04-2005,2005,4
P3720,U3720,12-04-2005,2005,4
P3721,U3721,12-04-2005,2005,4
P3722,U3722,12-04-2005,2005,4
P3723,U3723,12-04-2005,2005,4
P3724,U3724,12-04-2005,2005,4
P3725,U3725,12-04-2005,2005,4
P3726,U3726,12-04-2005,2005,4
P3727,U3727,12-04-2005,2005,4
P3728,U3728,13-04-2005,2005,4
P3729,U3729,13-04-2005,2005,4
P3730,U3730,14-04-2005,2005,4
P3731,U3731,14-04-2005,2005,4
P3732,U3732,14-04-2005,2005,4
P3733,U3733,14-04-2005,2005,4
P3734,U3734,14-04-2005,2005,4
P3735,U3735,15-04-2005,2005,4
P3736,U3736,15-04-2005,2005,4
P3737,U3737,16-04-2005,2005,4
P3738,U3738,16-04-2005,2005,4
P3739,U3739,16-04-2005,2005,4
P3740,U3740,17-04-2005,2005,4
P3741,U3741,17-04-2005,2005,4
P3742,U3742,17-04-2005,2005,4
P3743,U3743,17-04-2005,2005,4
P3744,U3744,17-04-2005,2005,4
P3745,U3745,18-04-2005,2005,4
P3746,U3746,18-04-2005,2005,4
P3747,U3747,18-04-2005,2005,4
